Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),180
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,242707.73
Extraction Timestamp,20250727_225422
Monthly Income,"12,000.00"
Total Investment Amount,"653,180.49"
Total Investment Final Value,"1,181,407.44"
Total Investment Profit After Tax,"263,241.85"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"7,754.94"
Weighted Cost (should be ~0),0.71
Weighted Investment Profit,"506,820.22"
Weighted Calculation Converged,Yes
