Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),204
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,442879.88
Extraction Timestamp,20250727_173529
Monthly Income,"12,000.00"
Total Investment Amount,"865,437.92"
Total Investment Final Value,"1,570,404.76"
Total Investment Profit After Tax,"354,286.19"
Effective Annual Return After Tax,3.09%
Weighted Monthly Payment (30 years),"8,023.82"
Weighted Cost (should be ~0),0.28
Weighted Investment Profit,"582,562.36"
Weighted Calculation Converged,Yes
