Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,292540.67
Extraction Timestamp,20250727_225424
Monthly Income,"12,000.00"
Total Investment Amount,"1,824,675.70"
Total Investment Final Value,"4,505,630.91"
Total Investment Profit After Tax,"1,423,080.32"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"6,012.60"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"487,324.18"
Weighted Calculation Converged,Yes
