Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),240
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,628003.13
Extraction Timestamp,20250728_092137
Monthly Income,"12,000.00"
Total Investment Amount,"953,569.49"
Total Investment Final Value,"1,991,136.45"
Total Investment Profit After Tax,"536,001.41"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"9,089.42"
Weighted Cost (should be ~0),0.23
Weighted Investment Profit,"926,430.74"
Weighted Calculation Converged,Yes
