Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),156
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,162468.68
Extraction Timestamp,20250727_154332
Monthly Income,"12,000.00"
Total Investment Amount,"550,963.75"
Total Investment Final Value,"904,900.43"
Total Investment Profit After Tax,"173,041.99"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"7,238.75"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"321,036.34"
Weighted Calculation Converged,Yes
