Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),312
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,933846.53
Extraction Timestamp,20250727_194555
Monthly Income,"12,000.00"
Total Investment Amount,"1,102,670.46"
Total Investment Final Value,"3,334,261.21"
Total Investment Profit After Tax,"1,220,920.36"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"10,549.45"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"1,641,329.34"
Weighted Calculation Converged,Yes
