Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,467499.56
Extraction Timestamp,20250727_162537
Monthly Income,"12,000.00"
Total Investment Amount,"658,554.04"
Total Investment Final Value,"1,394,391.52"
Total Investment Profit After Tax,"377,447.81"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"9,278.54"
Weighted Cost (should be ~0),-0.91
Weighted Investment Profit,"933,445.05"
Weighted Calculation Converged,Yes
