Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),144
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,224462.05
Extraction Timestamp,20250727_185231
Monthly Income,"12,000.00"
Total Investment Amount,"283,116.95"
Total Investment Final Value,"453,263.48"
Total Investment Profit After Tax,"82,602.64"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"8,347.29"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"444,883.17"
Weighted Calculation Converged,Yes
