Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),144
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,292833.15
Extraction Timestamp,20250727_163919
Monthly Income,"12,000.00"
Total Investment Amount,"318,209.03"
Total Investment Final Value,"467,480.07"
Total Investment Profit After Tax,"71,676.44"
Effective Annual Return After Tax,2.81%
Weighted Monthly Payment (30 years),"8,281.50"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"409,790.81"
Weighted Calculation Converged,Yes
