Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),276
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,616062.05
Extraction Timestamp,20250727_155206
Monthly Income,"12,000.00"
Total Investment Amount,"1,158,451.33"
Total Investment Final Value,"2,996,314.20"
Total Investment Profit After Tax,"980,187.75"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"9,085.58"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"1,153,548.77"
Weighted Calculation Converged,Yes
