Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),108
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,193281.49
Extraction Timestamp,20250727_193203
Monthly Income,"12,000.00"
Total Investment Amount,"23,397.57"
Total Investment Final Value,"26,129.53"
Total Investment Profit After Tax,"1,221.70"
Effective Annual Return After Tax,1.06%
Weighted Monthly Payment (30 years),"8,405.67"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"289,761.22"
Weighted Calculation Converged,Yes
