Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),144
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,157354.14
Extraction Timestamp,20250727_185130
Monthly Income,"12,000.00"
Total Investment Amount,"507,756.61"
Total Investment Final Value,"778,347.30"
Total Investment Profit After Tax,"130,665.40"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"6,958.48"
Weighted Cost (should be ~0),0.33
Weighted Investment Profit,"220,243.72"
Weighted Calculation Converged,Yes
