Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),324
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,389568.69
Extraction Timestamp,20250727_194032
Monthly Income,"12,000.00"
Total Investment Amount,"2,264,981.91"
Total Investment Final Value,"6,659,972.52"
Total Investment Profit After Tax,"2,404,757.03"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"6,014.61"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"623,018.11"
Weighted Calculation Converged,Yes
