Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,213970.22
Extraction Timestamp,20250727_154413
Monthly Income,"12,000.00"
Total Investment Amount,"363,295.16"
Total Investment Final Value,"628,140.03"
Total Investment Profit After Tax,"130,154.15"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"8,336.26"
Weighted Cost (should be ~0),0.71
Weighted Investment Profit,"508,705.56"
Weighted Calculation Converged,Yes
