Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),168
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,184652.16
Extraction Timestamp,20250727_185258
Monthly Income,"12,000.00"
Total Investment Amount,"757,548.48"
Total Investment Final Value,"1,261,248.72"
Total Investment Profit After Tax,"247,666.16"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"6,683.58"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"258,451.19"
Weighted Calculation Converged,Yes
