Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,507315.19
Extraction Timestamp,20250727_171400
Monthly Income,"12,000.00"
Total Investment Amount,"1,399,777.44"
Total Investment Final Value,"3,521,633.03"
Total Investment Profit After Tax,"1,128,642.18"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"8,011.37"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"912,222.51"
Weighted Calculation Converged,Yes
