Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),336
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,900438.73
Extraction Timestamp,20250727_153626
Monthly Income,"12,000.00"
Total Investment Amount,"1,286,905.04"
Total Investment Final Value,"4,469,810.12"
Total Investment Profit After Tax,"1,772,034.54"
Effective Annual Return After Tax,4.02%
Weighted Monthly Payment (30 years),"10,163.47"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"1,745,094.97"
Weighted Calculation Converged,Yes
