Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,321405.95
Extraction Timestamp,20250727_160541
Monthly Income,"12,000.00"
Total Investment Amount,"804,647.65"
Total Investment Final Value,"1,730,271.55"
Total Investment Profit After Tax,"475,162.93"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"8,363.50"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"787,352.18"
Weighted Calculation Converged,Yes
