Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),360
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1000464.78
Extraction Timestamp,20250727_172446
Monthly Income,"12,000.00"
Total Investment Amount,"2,152,929.92"
Total Investment Final Value,"6,557,556.69"
Total Investment Profit After Tax,"2,441,810.08"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"8,651.40"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"1,167,070.02"
Weighted Calculation Converged,Yes
