Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,239109.72
Extraction Timestamp,20250727_193333
Monthly Income,"12,000.00"
Total Investment Amount,"225,534.35"
Total Investment Final Value,"321,996.56"
Total Investment Profit After Tax,"45,973.09"
Effective Annual Return After Tax,2.83%
Weighted Monthly Payment (30 years),"8,214.95"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"358,464.75"
Weighted Calculation Converged,Yes
