Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),144
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,346179.11
Extraction Timestamp,20250727_191524
Monthly Income,"12,000.00"
Total Investment Amount,"318,931.64"
Total Investment Final Value,"443,172.78"
Total Investment Profit After Tax,"59,031.52"
Effective Annual Return After Tax,2.39%
Weighted Monthly Payment (30 years),"8,384.62"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"409,068.41"
Weighted Calculation Converged,Yes
