Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),228
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,322172.17
Extraction Timestamp,20250727_180117
Monthly Income,"12,000.00"
Total Investment Amount,"1,220,814.05"
Total Investment Final Value,"2,519,768.70"
Total Investment Profit After Tax,"667,209.54"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"6,957.91"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"515,185.77"
Weighted Calculation Converged,Yes
