Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),336
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,850157.11
Extraction Timestamp,20250727_192756
Monthly Income,"12,000.00"
Total Investment Amount,"2,027,397.58"
Total Investment Final Value,"5,739,235.11"
Total Investment Profit After Tax,"2,030,894.99"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"8,189.50"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"1,004,602.58"
Weighted Calculation Converged,Yes
