Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),276
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,804946.60
Extraction Timestamp,20250728_102406
Monthly Income,"12,000.00"
Total Investment Amount,"865,235.51"
Total Investment Final Value,"2,291,145.07"
Total Investment Profit After Tax,"762,527.60"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"10,512.57"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"1,446,765.01"
Weighted Calculation Converged,Yes
