Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,168
Total Mortgage Interest,310139.02
Extraction Timestamp,20250728_233947
Monthly Income,"12,000.00"
Total Investment Amount,"440,690.46"
Total Investment Final Value,"838,627.30"
Total Investment Profit After Tax,"198,051.34"
Effective Annual Return After Tax,4.09%
Weighted Monthly Payment (30 years),"8,266.91"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"575,309.29"
Weighted Calculation Converged,Yes
