Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,616025.59
Extraction Timestamp,20250727_194227
Monthly Income,"12,000.00"
Total Investment Amount,"1,291,067.05"
Total Investment Final Value,"3,199,928.33"
Total Investment Profit After Tax,"1,014,244.50"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"8,650.03"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"1,020,933.55"
Weighted Calculation Converged,Yes
