Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),144
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,178763.44
Extraction Timestamp,20250727_172526
Monthly Income,"12,000.00"
Total Investment Amount,"264,165.30"
Total Investment Final Value,"449,046.06"
Total Investment Profit After Tax,"90,228.71"
Effective Annual Return After Tax,3.92%
Weighted Monthly Payment (30 years),"8,368.50"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"463,834.47"
Weighted Calculation Converged,Yes
