Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),312
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,840461.88
Extraction Timestamp,20250728_083523
Monthly Income,"12,000.00"
Total Investment Amount,"1,196,055.11"
Total Investment Final Value,"3,644,901.78"
Total Investment Profit After Tax,"1,339,999.12"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"10,045.30"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"1,547,945.64"
Weighted Calculation Converged,Yes
