Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),324
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,362014.72
Extraction Timestamp,20250727_182038
Monthly Income,"12,000.00"
Total Investment Amount,"1,984,317.37"
Total Investment Final Value,"6,213,440.26"
Total Investment Profit After Tax,"2,325,527.50"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"6,760.81"
Weighted Cost (should be ~0),0.69
Weighted Investment Profit,"903,683.32"
Weighted Calculation Converged,Yes
