Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),312
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,320779.56
Extraction Timestamp,20250727_195546
Monthly Income,"12,000.00"
Total Investment Amount,"2,280,770.45"
Total Investment Final Value,"6,364,285.47"
Total Investment Profit After Tax,"2,216,010.95"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"5,509.32"
Weighted Cost (should be ~0),-0.65
Weighted Investment Profit,"463,228.89"
Weighted Calculation Converged,Yes
