Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),336
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,386435.05
Extraction Timestamp,20250727_190318
Monthly Income,"12,000.00"
Total Investment Amount,"2,491,119.64"
Total Investment Final Value,"7,572,313.69"
Total Investment Profit After Tax,"2,797,731.97"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"5,611.02"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"540,879.74"
Weighted Calculation Converged,Yes
