Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),4.25
Loan Term (months),240
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,240
Total Mortgage Interest,585801.60
Extraction Timestamp,20250729_045050
Monthly Income,"12,000.00"
Total Investment Amount,"950,325.62"
Total Investment Final Value,"2,308,249.19"
Total Investment Profit After Tax,"710,208.46"
Effective Annual Return After Tax,3.97%
Weighted Monthly Payment (30 years),"8,410.94"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"929,674.41"
Weighted Calculation Converged,Yes
