Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),180
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,340127.25
Extraction Timestamp,20250727_164224
Monthly Income,"12,000.00"
Total Investment Amount,"503,343.86"
Total Investment Final Value,"912,671.61"
Total Investment Profit After Tax,"204,104.01"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"8,670.41"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"656,655.51"
Weighted Calculation Converged,Yes
