Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,241273.55
Extraction Timestamp,20250727_181550
Monthly Income,"12,000.00"
Total Investment Amount,"423,343.90"
Total Investment Final Value,"694,096.32"
Total Investment Profit After Tax,"132,375.48"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"8,071.78"
Weighted Cost (should be ~0),0.27
Weighted Investment Profit,"448,656.37"
Weighted Calculation Converged,Yes
