Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,440647.58
Extraction Timestamp,20250727_195938
Monthly Income,"12,000.00"
Total Investment Amount,"1,407,313.44"
Total Investment Final Value,"3,098,801.11"
Total Investment Profit After Tax,"881,355.79"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"7,231.26"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"616,686.48"
Weighted Calculation Converged,Yes
