Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),264
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,278392.38
Extraction Timestamp,20250727_225352
Monthly Income,"12,000.00"
Total Investment Amount,"1,704,244.40"
Total Investment Final Value,"4,027,741.11"
Total Investment Profit After Tax,"1,223,593.47"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"6,071.04"
Weighted Cost (should be ~0),0.57
Weighted Investment Profit,"463,756.17"
Weighted Calculation Converged,Yes
