Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),324
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,452518.40
Extraction Timestamp,20250727_155412
Monthly Income,"12,000.00"
Total Investment Amount,"1,893,813.69"
Total Investment Final Value,"5,891,160.73"
Total Investment Profit After Tax,"2,197,310.46"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"7,248.35"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"994,185.68"
Weighted Calculation Converged,Yes
