Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),168
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,310226.87
Extraction Timestamp,20250727_193545
Monthly Income,"12,000.00"
Total Investment Amount,"550,917.78"
Total Investment Final Value,"905,394.24"
Total Investment Profit After Tax,"174,069.02"
Effective Annual Return After Tax,3.12%
Weighted Monthly Payment (30 years),"7,988.94"
Weighted Cost (should be ~0),0.31
Weighted Investment Profit,"465,082.53"
Weighted Calculation Converged,Yes
