Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),360
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,857848.57
Extraction Timestamp,20250727_174230
Monthly Income,"12,000.00"
Total Investment Amount,"1,595,608.93"
Total Investment Final Value,"6,049,650.57"
Total Investment Profit After Tax,"2,513,450.85"
Effective Annual Return After Tax,4.02%
Weighted Monthly Payment (30 years),"9,465.06"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"1,724,391.09"
Weighted Calculation Converged,Yes
