Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),204
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,218810.38
Extraction Timestamp,20250727_154623
Monthly Income,"12,000.00"
Total Investment Amount,"1,015,633.22"
Total Investment Final Value,"1,967,705.75"
Total Investment Profit After Tax,"481,907.37"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"6,822.80"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"432,366.37"
Weighted Calculation Converged,Yes
