Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),144
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,150810.40
Extraction Timestamp,20250727_160045
Monthly Income,"12,000.00"
Total Investment Amount,"409,970.86"
Total Investment Final Value,"652,282.26"
Total Investment Profit After Tax,"117,528.64"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"7,499.18"
Weighted Cost (should be ~0),-0.49
Weighted Investment Profit,"318,028.65"
Weighted Calculation Converged,Yes
