Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),204
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,339443.50
Extraction Timestamp,20250727_191738
Monthly Income,"12,000.00"
Total Investment Amount,"1,018,113.60"
Total Investment Final Value,"1,875,204.46"
Total Investment Profit After Tax,"431,424.02"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"7,115.35"
Weighted Cost (should be ~0),0.86
Weighted Investment Profit,"429,887.26"
Weighted Calculation Converged,Yes
