Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,540744.49
Extraction Timestamp,20250727_171022
Monthly Income,"12,000.00"
Total Investment Amount,"1,267,281.67"
Total Investment Final Value,"2,763,283.41"
Total Investment Profit After Tax,"778,851.43"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"8,002.14"
Weighted Cost (should be ~0),-0.50
Weighted Investment Profit,"756,717.83"
Weighted Calculation Converged,Yes
