Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),324
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,1001092.46
Extraction Timestamp,20250727_182854
Monthly Income,"12,000.00"
Total Investment Amount,"1,221,453.48"
Total Investment Final Value,"3,752,112.45"
Total Investment Profit After Tax,"1,391,898.63"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"10,518.14"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"1,666,546.82"
Weighted Calculation Converged,Yes
