Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),240
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,440812.74
Extraction Timestamp,20250727_180410
Monthly Income,"12,000.00"
Total Investment Amount,"1,037,230.36"
Total Investment Final Value,"2,318,406.40"
Total Investment Profit After Tax,"666,064.00"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"8,315.70"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"842,769.52"
Weighted Calculation Converged,Yes
