Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),168
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,205092.87
Extraction Timestamp,20250727_181346
Monthly Income,"12,000.00"
Total Investment Amount,"721,501.47"
Total Investment Final Value,"1,199,707.01"
Total Investment Profit After Tax,"235,102.59"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"6,909.36"
Weighted Cost (should be ~0),0.53
Weighted Investment Profit,"294,499.07"
Weighted Calculation Converged,Yes
