Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),252
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,457451.34
Extraction Timestamp,20250727_230323
Monthly Income,"12,000.00"
Total Investment Amount,"1,322,980.56"
Total Investment Final Value,"2,948,749.44"
Total Investment Profit After Tax,"848,269.59"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"7,587.19"
Weighted Cost (should be ~0),-0.77
Weighted Investment Profit,"701,018.67"
Weighted Calculation Converged,Yes
