Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,326131.19
Extraction Timestamp,20250727_162744
Monthly Income,"12,000.00"
Total Investment Amount,"1,580,961.44"
Total Investment Final Value,"4,057,807.52"
Total Investment Profit After Tax,"1,319,305.00"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"6,946.94"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"731,038.69"
Weighted Calculation Converged,Yes
