Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),216
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,323637.45
Extraction Timestamp,20250727_191638
Monthly Income,"12,000.00"
Total Investment Amount,"967,004.09"
Total Investment Final Value,"1,965,446.93"
Total Investment Profit After Tax,"510,021.53"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"7,647.54"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"624,995.36"
Weighted Calculation Converged,Yes
