Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),228
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,532124.10
Extraction Timestamp,20250727_152235
Monthly Income,"12,000.00"
Total Investment Amount,"704,717.09"
Total Investment Final Value,"1,556,122.47"
Total Investment Profit After Tax,"440,395.87"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"9,533.63"
Weighted Cost (should be ~0),-0.59
Weighted Investment Profit,"1,031,282.32"
Weighted Calculation Converged,Yes
