Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),312
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,984757.83
Extraction Timestamp,20250727_192715
Monthly Income,"12,000.00"
Total Investment Amount,"1,349,779.46"
Total Investment Final Value,"3,606,692.30"
Total Investment Profit After Tax,"1,221,677.47"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"10,030.74"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"1,394,220.39"
Weighted Calculation Converged,Yes
