Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,686206.82
Extraction Timestamp,20250727_182524
Monthly Income,"12,000.00"
Total Investment Amount,"1,098,411.91"
Total Investment Final Value,"2,555,013.15"
Total Investment Profit After Tax,"766,610.84"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"9,242.36"
Weighted Cost (should be ~0),0.81
Weighted Investment Profit,"1,069,588.90"
Weighted Calculation Converged,Yes
