Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),144
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,376606.22
Extraction Timestamp,20250728_104937
Monthly Income,"12,000.00"
Total Investment Amount,"146,484.48"
Total Investment Final Value,"206,335.91"
Total Investment Profit After Tax,"28,581.92"
Effective Annual Return After Tax,2.49%
Weighted Monthly Payment (30 years),"9,395.42"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"581,515.47"
Weighted Calculation Converged,Yes
