Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),120
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,174311.57
Extraction Timestamp,20250727_161939
Monthly Income,"12,000.00"
Total Investment Amount,"169,291.24"
Total Investment Final Value,"235,033.00"
Total Investment Profit After Tax,"31,091.82"
Effective Annual Return After Tax,2.87%
Weighted Monthly Payment (30 years),"7,902.66"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"270,709.28"
Weighted Calculation Converged,Yes
