Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),204
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,353519.55
Extraction Timestamp,20250727_195454
Monthly Income,"12,000.00"
Total Investment Amount,"660,824.99"
Total Investment Final Value,"1,351,872.58"
Total Investment Profit After Tax,"351,635.26"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"8,705.59"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"787,174.69"
Weighted Calculation Converged,Yes
