Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),120
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,143463.20
Extraction Timestamp,20250727_174236
Monthly Income,"12,000.00"
Total Investment Amount,"244,411.80"
Total Investment Final Value,"340,429.99"
Total Investment Profit After Tax,"45,421.80"
Effective Annual Return After Tax,2.90%
Weighted Monthly Payment (30 years),"7,379.00"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"195,588.00"
Weighted Calculation Converged,Yes
