Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),264
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,264
Total Mortgage Interest,512023.54
Extraction Timestamp,20250729_044023
Monthly Income,"12,000.00"
Total Investment Amount,"1,363,878.41"
Total Investment Final Value,"3,475,125.09"
Total Investment Profit After Tax,"1,118,748.70"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"7,328.90"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"804,121.51"
Weighted Calculation Converged,Yes
