Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),120
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,233607.12
Extraction Timestamp,20250727_191251
Monthly Income,"12,000.00"
Total Investment Amount,"69,262.62"
Total Investment Final Value,"88,933.98"
Total Investment Profit After Tax,"9,173.55"
Effective Annual Return After Tax,2.17%
Weighted Monthly Payment (30 years),"8,627.64"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"370,737.43"
Weighted Calculation Converged,Yes
