Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),336
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,897304.16
Extraction Timestamp,20250728_085734
Monthly Income,"12,000.00"
Total Investment Amount,"1,793,434.45"
Total Investment Final Value,"5,267,062.67"
Total Investment Profit After Tax,"1,908,385.68"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"8,905.73"
Weighted Cost (should be ~0),0.99
Weighted Investment Profit,"1,238,566.54"
Weighted Calculation Converged,Yes
