Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,257049.05
Extraction Timestamp,20250727_185542
Monthly Income,"12,000.00"
Total Investment Amount,"374,677.90"
Total Investment Final Value,"557,729.19"
Total Investment Profit After Tax,"88,056.42"
Effective Annual Return After Tax,2.91%
Weighted Monthly Payment (30 years),"7,897.12"
Weighted Cost (should be ~0),0.36
Weighted Investment Profit,"353,322.46"
Weighted Calculation Converged,Yes
