Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),348
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,872758.49
Extraction Timestamp,20250728_101822
Monthly Income,"12,000.00"
Total Investment Amount,"1,989,519.03"
Total Investment Final Value,"6,115,704.15"
Total Investment Profit After Tax,"2,283,256.79"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"8,494.68"
Weighted Cost (should be ~0),0.25
Weighted Investment Profit,"1,186,481.21"
Weighted Calculation Converged,Yes
