Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),216
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,504767.32
Extraction Timestamp,20250728_103523
Monthly Income,"12,000.00"
Total Investment Amount,"991,166.58"
Total Investment Final Value,"1,836,624.47"
Total Investment Profit After Tax,"427,365.48"
Effective Annual Return After Tax,3.02%
Weighted Monthly Payment (30 years),"8,022.90"
Weighted Cost (should be ~0),0.55
Weighted Investment Profit,"600,833.96"
Weighted Calculation Converged,Yes
