Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,315511.57
Extraction Timestamp,20250727_193422
Monthly Income,"12,000.00"
Total Investment Amount,"349,105.88"
Total Investment Final Value,"557,309.33"
Total Investment Profit After Tax,"101,511.00"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"8,610.67"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"522,894.55"
Weighted Calculation Converged,Yes
