Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,934075.15
Extraction Timestamp,20250727_190707
Monthly Income,"12,000.00"
Total Investment Amount,"1,854,557.28"
Total Investment Final Value,"5,274,094.26"
Total Investment Profit After Tax,"1,872,559.75"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"8,868.96"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"1,177,441.82"
Weighted Calculation Converged,Yes
